timestamp_utc,HB,GB,LB,total
2024-06-30T18:00:00Z,1.12154,0.12166799999999996,0.08146799999999998,1.3246759999999997
2024-06-30T18:15:00Z,1.117375,0.12360599999999997,0.075486,1.3164669999999998
2024-06-30T18:30:00Z,1.10488,0.12494999999999998,0.069254,1.299084
2024-06-30T18:45:00Z,1.087485,0.12539399999999998,0.06372,1.276599
2024-06-30T19:00:00Z,1.069425,0.12479999999999997,0.059579999999999994,1.253805
2024-06-30T19:15:00Z,1.052765,0.12330599999999996,0.056589999999999994,1.2326609999999998
2024-06-30T19:30:00Z,1.03747,0.12107399999999996,0.054245999999999996,1.2127899999999998
2024-06-30T19:45:00Z,1.023575,0.11838599999999999,0.05220199999999999,1.1941629999999999
2024-06-30T20:00:00Z,1.01038,0.11555399999999998,0.049957999999999995,1.175892
2024-06-30T20:15:00Z,0.9936849999999999,0.11257199999999998,0.047563999999999995,1.1538209999999998
2024-06-30T20:30:00Z,0.967295,0.10928999999999997,0.045071999999999994,1.121657
2024-06-30T20:45:00Z,0.925575,0.10586399999999996,0.04248,1.073919
2024-06-30T21:00:00Z,0.86443,0.10228199999999997,0.039886,1.006598
2024-06-30T21:15:00Z,0.79079,0.099006,0.037394,0.9271900000000001
2024-06-30T21:30:00Z,0.71225,0.09631799999999997,0.035149999999999994,0.8437180000000001
2024-06-30T21:45:00Z,0.63651,0.09467999999999997,0.033255999999999994,0.764446
2024-06-30T22:00:00Z,0.598885,0.10660799999999998,0.032956,0.7384489999999999
2024-06-30T22:15:00Z,0.533645,0.10288199999999996,0.031459999999999995,0.667987
2024-06-30T22:30:00Z,0.477435,0.09885599999999997,0.030163999999999996,0.606455
2024-06-30T22:45:00Z,0.43302,0.09467999999999997,0.029117999999999998,0.5568179999999999
2024-06-30T23:00:00Z,0.4025,0.09080399999999998,0.028269999999999997,0.521574
2024-06-30T23:15:00Z,0.38374,0.08737199999999998,0.027621999999999997,0.49873399999999996
2024-06-30T23:30:00Z,0.371945,0.08438999999999998,0.027121999999999997,0.48345699999999997
2024-06-30T23:45:00Z,0.363615,0.08215799999999998,0.026773999999999996,0.472547
2024-07-01T00:00:00Z,0.355985,0.08081399999999998,0.026523999999999995,0.463323
2024-07-01T00:15:00Z,0.349055,0.08006999999999997,0.026275999999999997,0.455401
2024-07-01T00:30:00Z,0.341425,0.07961999999999998,0.026076,0.44712099999999994
2024-07-01T00:45:00Z,0.33516,0.07946999999999999,0.025875999999999996,0.440506
2024-07-01T01:00:00Z,0.32963,0.07917599999999998,0.025627999999999998,0.43443399999999993
2024-07-01T01:15:00Z,0.325465,0.07931999999999999,0.025427999999999996,0.430213
2024-07-01T01:30:00Z,0.3227,0.08066399999999999,0.025177999999999996,0.4285419999999999
2024-07-01T01:45:00Z,0.323365,0.08364599999999998,0.024929999999999997,0.431941
2024-07-01T02:00:00Z,0.326865,0.08856599999999998,0.02473,0.44016099999999997
2024-07-01T02:15:00Z,0.333095,0.09437999999999998,0.024629999999999996,0.4521049999999999
